-0.39281,0.7346-4.8276e-11i,0.57696-4.1619e-11i,0.32042-2.4595e-11i,0.14529-1.1502e-11i,0.057057-4.5109e-12i,0.020041-1.5288e-12i,0.0064258-4.5523e-13i,0.0019075-1.2002e-13i,0.00052968-2.8013e-14i,0.00013867-5.7445e-15i,3.4441e-05-8.7542e-16i,-7.2259e-06-1.5555e-05i,-5.9248e-06-1.2795e-05i,-3.378e-06-7.3167e-06i,-1.5473e-06-3.3612e-06i,-6.0398e-07-1.3158e-06i,-2.0741e-07-4.5322e-07i,-6.3885e-08-1.4005e-07i,-1.7867e-08-3.9308e-08i,-4.5717e-09-1.0099e-08i,-1.0777e-09-2.3925e-09i,-2.2157e-10-4.9453e-10i
-0.39266,0.7346-4.8666e-11i,0.57696-4.1954e-11i,0.32042-2.4792e-11i,0.14529-1.1594e-11i,0.057057-4.5467e-12i,0.020041-1.5409e-12i,0.0064258-4.588e-13i,0.0019075-1.2096e-13i,0.00052968-2.8229e-14i,0.00013867-5.7882e-15i,3.4441e-05-8.8192e-16i,-7.2699e-06-1.5611e-05i,-5.9608e-06-1.284e-05i,-3.3984e-06-7.3424e-06i,-1.5566e-06-3.3729e-06i,-6.0762e-07-1.3204e-06i,-2.0866e-07-4.5478e-07i,-6.4268e-08-1.4053e-07i,-1.7974e-08-3.9441e-08i,-4.5989e-09-1.0133e-08i,-1.0841e-09-2.4005e-09i,-2.2287e-10-4.9617e-10i
-0.3925,0.7346-4.906e-11i,0.57696-4.2292e-11i,0.32042-2.499e-11i,0.14529-1.1686e-11i,0.057057-4.5828e-12i,0.020041-1.553e-12i,0.0064258-4.624e-13i,0.0019075-1.219e-13i,0.00052968-2.8447e-14i,0.00013867-5.8323e-15i,3.4441e-05-8.8847e-16i,-7.3142e-06-1.5666e-05i,-5.997e-06-1.2885e-05i,-3.419e-06-7.3681e-06i,-1.566e-06-3.3846e-06i,-6.1129e-07-1.325e-06i,-2.0991e-07-4.5635e-07i,-6.4653e-08-1.4101e-07i,-1.8082e-08-3.9576e-08i,-4.6263e-09-1.0167e-08i,-1.0905e-09-2.4085e-09i,-2.2419e-10-4.9781e-10i
-0.39234,0.7346-4.9457e-11i,0.57696-4.2632e-11i,0.32042-2.519e-11i,0.14529-1.178e-11i,0.057057-4.6191e-12i,0.020041-1.5653e-12i,0.0064258-4.6603e-13i,0.0019075-1.2285e-13i,0.00052968-2.8666e-14i,0.00013867-5.8768e-15i,3.4441e-05-8.9507e-16i,-7.3587e-06-1.5721e-05i,-6.0334e-06-1.2931e-05i,-3.4397e-06-7.3939e-06i,-1.5755e-06-3.3964e-06i,-6.1497e-07-1.3296e-06i,-2.1117e-07-4.5792e-07i,-6.5041e-08-1.4149e-07i,-1.819e-08-3.971e-08i,-4.6538e-09-1.0202e-08i,-1.097e-09-2.4165e-09i,-2.2551e-10-4.9946e-10i
-0.39219,0.7346-4.9857e-11i,0.57696-4.2975e-11i,0.32042-2.5392e-11i,0.14529-1.1874e-11i,0.057057-4.6558e-12i,0.020041-1.5776e-12i,0.0064258-4.6968e-13i,0.0019075-1.2381e-13i,0.00052968-2.8887e-14i,0.00013867-5.9215e-15i,3.4441e-05-9.0172e-16i,-7.4034e-06-1.5777e-05i,-6.0699e-06-1.2976e-05i,-3.4605e-06-7.4198e-06i,-1.585e-06-3.4082e-06i,-6.1867e-07-1.3342e-06i,-2.1244e-07-4.595e-07i,-6.543e-08-1.4197e-07i,-1.8298e-08-3.9845e-08i,-4.6815e-09-1.0236e-08i,-1.1035e-09-2.4246e-09i,-2.2684e-10-5.0111e-10i
-0.39203,0.7346-5.026e-11i,0.57696-4.3321e-11i,0.32042-2.5596e-11i,0.14529-1.1968e-11i,0.057057-4.6927e-12i,0.020041-1.5901e-12i,0.0064258-4.7337e-13i,0.0019075-1.2477e-13i,0.00052968-2.911e-14i,0.00013867-5.9666e-15i,3.4441e-05-9.0841e-16i,-7.4483e-06-1.5833e-05i,-6.1067e-06-1.3022e-05i,-3.4814e-06-7.4457e-06i,-1.5946e-06-3.4201e-06i,-6.2239e-07-1.3388e-06i,-2.1372e-07-4.6108e-07i,-6.5821e-08-1.4246e-07i,-1.8407e-08-3.9981e-08i,-4.7093e-09-1.0271e-08i,-1.11e-09-2.4327e-09i,-2.2817e-10-5.0277e-10i
-0.39188,0.7346-5.0667e-11i,0.57696-4.367e-11i,0.32042-2.5801e-11i,0.14529-1.2064e-11i,0.057057-4.7299e-12i,0.020041-1.6026e-12i,0.0064258-4.7708e-13i,0.0019075-1.2574e-13i,0.00052968-2.9335e-14i,0.00013867-6.012e-15i,3.4441e-05-9.1516e-16i,-7.4935e-06-1.5889e-05i,-6.1436e-06-1.3068e-05i,-3.5024e-06-7.4718e-06i,-1.6042e-06-3.432e-06i,-6.2613e-07-1.3434e-06i,-2.15e-07-4.6267e-07i,-6.6215e-08-1.4295e-07i,-1.8517e-08-4.0117e-08i,-4.7372e-09-1.0305e-08i,-1.1166e-09-2.4408e-09i,-2.2951e-10-5.0443e-10i
-0.39172,0.7346-5.1077e-11i,0.57696-4.4021e-11i,0.32042-2.6007e-11i,0.14529-1.216e-11i,0.057057-4.7675e-12i,0.020041-1.6152e-12i,0.0064258-4.8082e-13i,0.0019075-1.2672e-13i,0.00052968-2.9561e-14i,0.00013867-6.0578e-15i,3.4441e-05-9.2195e-16i,-7.5389e-06-1.5945e-05i,-6.1808e-06-1.3114e-05i,-3.5235e-06-7.4979e-06i,-1.6138e-06-3.4439e-06i,-6.2989e-07-1.3481e-06i,-2.1628e-07-4.6426e-07i,-6.661e-08-1.4344e-07i,-1.8627e-08-4.0253e-08i,-4.7653e-09-1.034e-08i,-1.1232e-09-2.449e-09i,-2.3086e-10-5.0609e-10i
-0.39156,0.7346-5.149e-11i,0.57696-4.4376e-11i,0.32042-2.6216e-11i,0.14529-1.2257e-11i,0.057057-4.8053e-12i,0.020041-1.628e-12i,0.0064258-4.8459e-13i,0.0019075-1.2771e-13i,0.00052968-2.9789e-14i,0.00013867-6.104e-15i,3.4441e-05-9.288e-16i,-7.5846e-06-1.6001e-05i,-6.2181e-06-1.316e-05i,-3.5448e-06-7.5241e-06i,-1.6235e-06-3.4559e-06i,-6.3366e-07-1.3527e-06i,-2.1758e-07-4.6586e-07i,-6.7007e-08-1.4393e-07i,-1.8738e-08-4.039e-08i,-4.7936e-09-1.0375e-08i,-1.1298e-09-2.4572e-09i,-2.3222e-10-5.0776e-10i
-0.39141,0.7346-5.1906e-11i,0.57696-4.4733e-11i,0.32042-2.6426e-11i,0.14529-1.2354e-11i,0.057057-4.8434e-12i,0.020041-1.6408e-12i,0.0064258-4.8839e-13i,0.0019075-1.287e-13i,0.00052968-3.0018e-14i,0.00013867-6.1504e-15i,3.4441e-05-9.3569e-16i,-7.6305e-06-1.6058e-05i,-6.2556e-06-1.3206e-05i,-3.5661e-06-7.5504e-06i,-1.6333e-06-3.4679e-06i,-6.3746e-07-1.3574e-06i,-2.1888e-07-4.6746e-07i,-6.7407e-08-1.4442e-07i,-1.8849e-08-4.0527e-08i,-4.8219e-09-1.041e-08i,-1.1364e-09-2.4653e-09i,-2.3358e-10-5.0944e-10i
-0.39125,0.7346-5.2326e-11i,0.57696-4.5093e-11i,0.32042-2.6637e-11i,0.14529-1.2453e-11i,0.057057-4.8818e-12i,0.020041-1.6538e-12i,0.0064258-4.9222e-13i,0.0019075-1.297e-13i,0.00052968-3.025e-14i,0.00013867-6.1972e-15i,3.4441e-05-9.4264e-16i,-7.6766e-06-1.6115e-05i,-6.2934e-06-1.3252e-05i,-3.5876e-06-7.5768e-06i,-1.6431e-06-3.48e-06i,-6.4127e-07-1.3621e-06i,-2.2018e-07-4.6907e-07i,-6.7808e-08-1.4491e-07i,-1.8961e-08-4.0664e-08i,-4.8504e-09-1.0445e-08i,-1.1431e-09-2.4736e-09i,-2.3495e-10-5.1112e-10i
-0.39109,0.7346-5.2749e-11i,0.57696-4.5456e-11i,0.32042-2.6851e-11i,0.14529-1.2552e-11i,0.057057-4.9205e-12i,0.020041-1.6668e-12i,0.0064258-4.9608e-13i,0.0019075-1.3071e-13i,0.00052968-3.0483e-14i,0.00013867-6.2444e-15i,3.4441e-05-9.4963e-16i,-7.723e-06-1.6171e-05i,-6.3313e-06-1.3299e-05i,-3.6091e-06-7.6033e-06i,-1.6529e-06-3.4921e-06i,-6.4511e-07-1.3668e-06i,-2.215e-07-4.7068e-07i,-6.8211e-08-1.4541e-07i,-1.9073e-08-4.0802e-08i,-4.8791e-09-1.048e-08i,-1.1499e-09-2.4818e-09i,-2.3632e-10-5.1281e-10i
-0.39094,0.7346-5.3176e-11i,0.57696-4.5821e-11i,0.32042-2.7066e-11i,0.14529-1.2652e-11i,0.057057-4.9595e-12i,0.020041-1.68e-12i,0.0064258-4.9996e-13i,0.0019075-1.3173e-13i,0.00052968-3.0718e-14i,0.00013867-6.292e-15i,3.4441e-05-9.5668e-16i,-7.7696e-06-1.6228e-05i,-6.3694e-06-1.3345e-05i,-3.6308e-06-7.6298e-06i,-1.6628e-06-3.5042e-06i,-6.4897e-07-1.3715e-06i,-2.2282e-07-4.7229e-07i,-6.8617e-08-1.459e-07i,-1.9186e-08-4.094e-08i,-4.9079e-09-1.0515e-08i,-1.1566e-09-2.4901e-09i,-2.377e-10-5.145e-10i
-0.39078,0.7346-5.3606e-11i,0.57696-4.619e-11i,0.32042-2.7282e-11i,0.14529-1.2753e-11i,0.057057-4.9988e-12i,0.020041-1.6932e-12i,0.0064258-5.0388e-13i,0.0019075-1.3275e-13i,0.00052968-3.0955e-14i,0.00013867-6.3398e-15i,3.4441e-05-9.6378e-16i,-7.8164e-06-1.6286e-05i,-6.4077e-06-1.3392e-05i,-3.6526e-06-7.6564e-06i,-1.6728e-06-3.5164e-06i,-6.5284e-07-1.3763e-06i,-2.2414e-07-4.7392e-07i,-6.9024e-08-1.464e-07i,-1.93e-08-4.1079e-08i,-4.9368e-09-1.0551e-08i,-1.1634e-09-2.4984e-09i,-2.3909e-10-5.1619e-10i
-0.39063,0.7346-5.4039e-11i,0.57696-4.6562e-11i,0.32042-2.7501e-11i,0.14529-1.2855e-11i,0.057057-5.0385e-12i,0.020041-1.7066e-12i,0.0064258-5.0783e-13i,0.0019075-1.3379e-13i,0.00052968-3.1194e-14i,0.00013867-6.3881e-15i,3.4441e-05-9.7093e-16i,-7.8635e-06-1.6343e-05i,-6.4462e-06-1.3439e-05i,-3.6745e-06-7.6831e-06i,-1.6828e-06-3.5286e-06i,-6.5673e-07-1.381e-06i,-2.2548e-07-4.7554e-07i,-6.9434e-08-1.469e-07i,-1.9414e-08-4.1218e-08i,-4.9659e-09-1.0586e-08i,-1.1702e-09-2.5067e-09i,-2.4048e-10-5.1789e-10i
-0.39047,0.7346-5.4476e-11i,0.57696-4.6936e-11i,0.32042-2.7721e-11i,0.14529-1.2957e-11i,0.057057-5.0784e-12i,0.020041-1.72e-12i,0.0064258-5.1181e-13i,0.0019075-1.3483e-13i,0.00052968-3.1434e-14i,0.00013867-6.4367e-15i,3.4441e-05-9.7813e-16i,-7.9109e-06-1.6401e-05i,-6.4849e-06-1.3486e-05i,-3.6965e-06-7.7099e-06i,-1.6928e-06-3.5408e-06i,-6.6065e-07-1.3858e-06i,-2.2682e-07-4.7717e-07i,-6.9845e-08-1.474e-07i,-1.9529e-08-4.1358e-08i,-4.9952e-09-1.0622e-08i,-1.1771e-09-2.515e-09i,-2.4189e-10-5.196e-10i
-0.39031,0.7346-5.4916e-11i,0.57696-4.7314e-11i,0.32042-2.7943e-11i,0.14529-1.306e-11i,0.057057-5.1187e-12i,0.020041-1.7336e-12i,0.0064258-5.1582e-13i,0.0019075-1.3588e-13i,0.00052968-3.1676e-14i,0.00013867-6.4857e-15i,3.4441e-05-9.8539e-16i,-7.9584e-06-1.6459e-05i,-6.5238e-06-1.3534e-05i,-3.7186e-06-7.7368e-06i,-1.7029e-06-3.5531e-06i,-6.6458e-07-1.3906e-06i,-2.2817e-07-4.7881e-07i,-7.0259e-08-1.479e-07i,-1.9644e-08-4.1498e-08i,-5.0245e-09-1.0657e-08i,-1.184e-09-2.5234e-09i,-2.4329e-10-5.2131e-10i
-0.39016,0.7346-5.536e-11i,0.57696-4.7695e-11i,0.32042-2.8167e-11i,0.14529-1.3164e-11i,0.057057-5.1593e-12i,0.020041-1.7473e-12i,0.0064258-5.1987e-13i,0.0019075-1.3693e-13i,0.00052968-3.1921e-14i,0.00013867-6.5351e-15i,3.4441e-05-9.927e-16i,-8.0063e-06-1.6517e-05i,-6.5629e-06-1.3581e-05i,-3.7409e-06-7.7638e-06i,-1.7131e-06-3.5654e-06i,-6.6854e-07-1.3954e-06i,-2.2952e-07-4.8045e-07i,-7.0675e-08-1.4841e-07i,-1.976e-08-4.1639e-08i,-5.0541e-09-1.0693e-08i,-1.1909e-09-2.5318e-09i,-2.4471e-10-5.2302e-10i
-0.39,0.7346-5.5808e-11i,0.57696-4.8078e-11i,0.32042-2.8392e-11i,0.14529-1.3269e-11i,0.057057-5.2002e-12i,0.020041-1.761e-12i,0.0064258-5.2394e-13i,0.0019075-1.38e-13i,0.00052968-3.2167e-14i,0.00013867-6.5848e-15i,3.4441e-05-1.0001e-15i,-8.0544e-06-1.6575e-05i,-6.6022e-06-1.3629e-05i,-3.7632e-06-7.7908e-06i,-1.7233e-06-3.5778e-06i,-6.7251e-07-1.4002e-06i,-2.3088e-07-4.821e-07i,-7.1093e-08-1.4891e-07i,-1.9876e-08-4.1779e-08i,-5.0837e-09-1.0729e-08i,-1.1979e-09-2.5402e-09i,-2.4613e-10-5.2474e-10i
-0.38984,0.7346-5.6259e-11i,0.57696-4.8465e-11i,0.32042-2.8619e-11i,0.14529-1.3375e-11i,0.057057-5.2414e-12i,0.020041-1.7749e-12i,0.0064258-5.2805e-13i,0.0019075-1.3907e-13i,0.00052968-3.2415e-14i,0.00013867-6.6349e-15i,3.4441e-05-1.0075e-15i,-8.1027e-06-1.6633e-05i,-6.6417e-06-1.3676e-05i,-3.7857e-06-7.8179e-06i,-1.7336e-06-3.5901e-06i,-6.7651e-07-1.405e-06i,-2.3225e-07-4.8375e-07i,-7.1512e-08-1.4942e-07i,-1.9993e-08-4.1921e-08i,-5.1135e-09-1.0765e-08i,-1.2048e-09-2.5487e-09i,-2.4756e-10-5.2647e-10i
-0.38969,0.7346-5.6714e-11i,0.57696-4.8855e-11i,0.32042-2.8848e-11i,0.14529-1.3481e-11i,0.057057-5.2829e-12i,0.020041-1.7889e-12i,0.0064258-5.3218e-13i,0.0019075-1.4015e-13i,0.00052968-3.2664e-14i,0.00013867-6.6854e-15i,3.4441e-05-1.015e-15i,-8.1513e-06-1.6692e-05i,-6.6815e-06-1.3724e-05i,-3.8082e-06-7.8451e-06i,-1.7439e-06-3.6026e-06i,-6.8052e-07-1.4098e-06i,-2.3362e-07-4.8541e-07i,-7.1935e-08-1.4993e-07i,-2.0111e-08-4.2062e-08i,-5.1435e-09-1.0801e-08i,-1.2119e-09-2.5571e-09i,-2.49e-10-5.282e-10i
-0.38953,0.7346-5.7172e-11i,0.57696-4.9248e-11i,0.32042-2.9079e-11i,0.14529-1.3589e-11i,0.057057-5.3248e-12i,0.020041-1.803e-12i,0.0064258-5.3635e-13i,0.0019075-1.4124e-13i,0.00052968-3.2916e-14i,0.00013867-6.7362e-15i,3.4441e-05-1.0225e-15i,-8.2001e-06-1.675e-05i,-6.7214e-06-1.3772e-05i,-3.8309e-06-7.8724e-06i,-1.7542e-06-3.615e-06i,-6.8456e-07-1.4147e-06i,-2.35e-07-4.8707e-07i,-7.2359e-08-1.5044e-07i,-2.0229e-08-4.2205e-08i,-5.1736e-09-1.0837e-08i,-1.2189e-09-2.5656e-09i,-2.5044e-10-5.2993e-10i
-0.38938,0.7346-5.7634e-11i,0.57696-4.9644e-11i,0.32042-2.9312e-11i,0.14529-1.3697e-11i,0.057057-5.367e-12i,0.020041-1.8172e-12i,0.0064258-5.4056e-13i,0.0019075-1.4234e-13i,0.00052968-3.317e-14i,0.00013867-6.7875e-15i,3.4441e-05-1.0301e-15i,-8.2492e-06-1.6809e-05i,-6.7615e-06-1.382e-05i,-3.8538e-06-7.8998e-06i,-1.7647e-06-3.6276e-06i,-6.8861e-07-1.4195e-06i,-2.3639e-07-4.8874e-07i,-7.2785e-08-1.5095e-07i,-2.0348e-08-4.2347e-08i,-5.2039e-09-1.0874e-08i,-1.226e-09-2.5741e-09i,-2.5189e-10-5.3167e-10i
-0.38922,0.7346-5.81e-11i,0.57696-5.0043e-11i,0.32042-2.9547e-11i,0.14529-1.3806e-11i,0.057057-5.4095e-12i,0.020041-1.8315e-12i,0.0064258-5.4479e-13i,0.0019075-1.4345e-13i,0.00052968-3.3425e-14i,0.00013867-6.8391e-15i,3.4441e-05-1.0377e-15i,-8.2985e-06-1.6868e-05i,-6.8018e-06-1.3869e-05i,-3.8767e-06-7.9273e-06i,-1.7751e-06-3.6401e-06i,-6.9269e-07-1.4244e-06i,-2.3779e-07-4.9041e-07i,-7.3214e-08-1.5146e-07i,-2.0468e-08-4.249e-08i,-5.2343e-09-1.091e-08i,-1.2332e-09-2.5827e-09i,-2.5335e-10-5.3342e-10i
-0.38906,0.7346-5.857e-11i,0.57696-5.0446e-11i,0.32042-2.9783e-11i,0.14529-1.3916e-11i,0.057057-5.4524e-12i,0.020041-1.846e-12i,0.0064258-5.4906e-13i,0.0019075-1.4457e-13i,0.00052968-3.3683e-14i,0.00013867-6.8911e-15i,3.4441e-05-1.0454e-15i,-8.3481e-06-1.6928e-05i,-6.8424e-06-1.3917e-05i,-3.8997e-06-7.9549e-06i,-1.7857e-06-3.6527e-06i,-6.9679e-07-1.4293e-06i,-2.3919e-07-4.9209e-07i,-7.3644e-08-1.5198e-07i,-2.0588e-08-4.2634e-08i,-5.2649e-09-1.0947e-08i,-1.2403e-09-2.5912e-09i,-2.5482e-10-5.3517e-10i
-0.38891,0.7346-5.9043e-11i,0.57696-5.0851e-11i,0.32042-3.0022e-11i,0.14529-1.4027e-11i,0.057057-5.4956e-12i,0.020041-1.8605e-12i,0.0064258-5.5336e-13i,0.0019075-1.4569e-13i,0.00052968-3.3942e-14i,0.00013867-6.9435e-15i,3.4441e-05-1.0531e-15i,-8.3979e-06-1.6987e-05i,-6.8831e-06-1.3966e-05i,-3.9229e-06-7.9825e-06i,-1.7962e-06-3.6653e-06i,-7.0091e-07-1.4342e-06i,-2.406e-07-4.9377e-07i,-7.4077e-08-1.525e-07i,-2.0708e-08-4.2778e-08i,-5.2956e-09-1.0983e-08i,-1.2475e-09-2.5998e-09i,-2.5629e-10-5.3692e-10i
-0.38875,0.7346-5.952e-11i,0.57696-5.126e-11i,0.32042-3.0262e-11i,0.14529-1.4139e-11i,0.057057-5.5392e-12i,0.020041-1.8752e-12i,0.0064258-5.5769e-13i,0.0019075-1.4682e-13i,0.00052968-3.4204e-14i,0.00013867-6.9963e-15i,3.4441e-05-1.0609e-15i,-8.448e-06-1.7047e-05i,-6.9241e-06-1.4015e-05i,-3.9462e-06-8.0102e-06i,-1.8069e-06-3.678e-06i,-7.0505e-07-1.4392e-06i,-2.4202e-07-4.9545e-07i,-7.4512e-08-1.5301e-07i,-2.0829e-08-4.2922e-08i,-5.3265e-09-1.102e-08i,-1.2548e-09-2.6084e-09i,-2.5777e-10-5.3868e-10i
-0.38859,0.7346-6.0001e-11i,0.57696-5.1673e-11i,0.32042-3.0504e-11i,0.14529-1.4251e-11i,0.057057-5.583e-12i,0.020041-1.89e-12i,0.0064258-5.6206e-13i,0.0019075-1.4796e-13i,0.00052968-3.4467e-14i,0.00013867-7.0495e-15i,3.4441e-05-1.0688e-15i,-8.4984e-06-1.7107e-05i,-6.9652e-06-1.4063e-05i,-3.9696e-06-8.038e-06i,-1.8176e-06-3.6907e-06i,-7.0921e-07-1.4441e-06i,-2.4344e-07-4.9715e-07i,-7.4949e-08-1.5353e-07i,-2.0951e-08-4.3067e-08i,-5.3575e-09-1.1057e-08i,-1.2621e-09-2.6171e-09i,-2.5925e-10-5.4045e-10i
-0.38844,0.7346-6.0486e-11i,0.57696-5.2088e-11i,0.32042-3.0748e-11i,0.14529-1.4365e-11i,0.057057-5.6273e-12i,0.020041-1.9049e-12i,0.0064258-5.6647e-13i,0.0019075-1.4912e-13i,0.00052968-3.4733e-14i,0.00013867-7.1031e-15i,3.4441e-05-1.0767e-15i,-8.549e-06-1.7167e-05i,-7.0066e-06-1.4113e-05i,-3.9931e-06-8.0659e-06i,-1.8283e-06-3.7034e-06i,-7.1339e-07-1.4491e-06i,-2.4488e-07-4.9885e-07i,-7.5389e-08-1.5405e-07i,-2.1074e-08-4.3212e-08i,-5.3887e-09-1.1094e-08i,-1.2694e-09-2.6258e-09i,-2.6075e-10-5.4222e-10i
-0.38828,0.7346-6.0975e-11i,0.57696-5.2507e-11i,0.32042-3.0994e-11i,0.14529-1.4479e-11i,0.057057-5.6719e-12i,0.020041-1.9199e-12i,0.0064258-5.709e-13i,0.0019075-1.5027e-13i,0.00052968-3.5e-14i,0.00013867-7.1571e-15i,3.4441e-05-1.0847e-15i,-8.5999e-06-1.7227e-05i,-7.0482e-06-1.4162e-05i,-4.0167e-06-8.0939e-06i,-1.8391e-06-3.7162e-06i,-7.1759e-07-1.454e-06i,-2.4631e-07-5.0055e-07i,-7.5831e-08-1.5458e-07i,-2.1197e-08-4.3357e-08i,-5.4201e-09-1.1131e-08i,-1.2767e-09-2.6345e-09i,-2.6225e-10-5.4399e-10i
-0.38813,0.7346-6.1467e-11i,0.57696-5.2929e-11i,0.32042-3.1242e-11i,0.14529-1.4594e-11i,0.057057-5.7168e-12i,0.020041-1.935e-12i,0.0064258-5.7537e-13i,0.0019075-1.5144e-13i,0.00052968-3.527e-14i,0.00013867-7.2116e-15i,3.4441e-05-1.0927e-15i,-8.6511e-06-1.7287e-05i,-7.09e-06-1.4211e-05i,-4.0405e-06-8.122e-06i,-1.85e-06-3.729e-06i,-7.2181e-07-1.459e-06i,-2.4776e-07-5.0226e-07i,-7.6274e-08-1.551e-07i,-2.132e-08-4.3503e-08i,-5.4515e-09-1.1168e-08i,-1.2841e-09-2.6432e-09i,-2.6376e-10-5.4577e-10i
-0.38797,0.7346-6.1964e-11i,0.57696-5.3355e-11i,0.32042-3.1492e-11i,0.14529-1.4711e-11i,0.057057-5.7621e-12i,0.020041-1.9503e-12i,0.0064258-5.7988e-13i,0.0019075-1.5262e-13i,0.00052968-3.5542e-14i,0.00013867-7.2664e-15i,3.4441e-05-1.1008e-15i,-8.7025e-06-1.7348e-05i,-7.132e-06-1.4261e-05i,-4.0644e-06-8.1502e-06i,-1.8609e-06-3.7419e-06i,-7.2606e-07-1.464e-06i,-2.4921e-07-5.0397e-07i,-7.672e-08-1.5563e-07i,-2.1445e-08-4.365e-08i,-5.4832e-09-1.1206e-08i,-1.2915e-09-2.6519e-09i,-2.6527e-10-5.4756e-10i
-0.38781,0.7346-6.2465e-11i,0.57696-5.3784e-11i,0.32042-3.1744e-11i,0.14529-1.4828e-11i,0.057057-5.8078e-12i,0.020041-1.9656e-12i,0.0064258-5.8442e-13i,0.0019075-1.5381e-13i,0.00052968-3.5815e-14i,0.00013867-7.3216e-15i,3.4441e-05-1.109e-15i,-8.7541e-06-1.7409e-05i,-7.1743e-06-1.431e-05i,-4.0884e-06-8.1784e-06i,-1.8718e-06-3.7548e-06i,-7.3033e-07-1.4691e-06i,-2.5067e-07-5.0569e-07i,-7.7169e-08-1.5615e-07i,-2.1569e-08-4.3797e-08i,-5.515e-09-1.1243e-08i,-1.299e-09-2.6607e-09i,-2.668e-10-5.4935e-10i
-0.38766,0.7346-6.2969e-11i,0.57696-5.4216e-11i,0.32042-3.1998e-11i,0.14529-1.4946e-11i,0.057057-5.8538e-12i,0.020041-1.9811e-12i,0.0064258-5.89e-13i,0.0019075-1.55e-13i,0.00052968-3.6091e-14i,0.00013867-7.3773e-15i,3.4441e-05-1.1172e-15i,-8.8061e-06-1.747e-05i,-7.2167e-06-1.436e-05i,-4.1125e-06-8.2067e-06i,-1.8829e-06-3.7677e-06i,-7.3461e-07-1.4741e-06i,-2.5214e-07-5.0741e-07i,-7.7619e-08-1.5668e-07i,-2.1695e-08-4.3944e-08i,-5.547e-09-1.128e-08i,-1.3065e-09-2.6695e-09i,-2.6833e-10-5.5115e-10i
-0.3875,0.7346-6.3478e-11i,0.57696-5.4652e-11i,0.32042-3.2254e-11i,0.14529-1.5065e-11i,0.057057-5.9001e-12i,0.020041-1.9967e-12i,0.0064258-5.9361e-13i,0.0019075-1.5621e-13i,0.00052968-3.6369e-14i,0.00013867-7.4334e-15i,3.4441e-05-1.1255e-15i,-8.8583e-06-1.7531e-05i,-7.2594e-06-1.441e-05i,-4.1368e-06-8.2352e-06i,-1.8939e-06-3.7807e-06i,-7.3892e-07-1.4792e-06i,-2.5362e-07-5.0914e-07i,-7.8072e-08-1.5721e-07i,-2.1821e-08-4.4092e-08i,-5.5791e-09-1.1318e-08i,-1.314e-09-2.6783e-09i,-2.6987e-10-5.5295e-10i
-0.38734,0.7346-6.3991e-11i,0.57696-5.5091e-11i,0.32042-3.2512e-11i,0.14529-1.5185e-11i,0.057057-5.9469e-12i,0.020041-2.0124e-12i,0.0064258-5.9826e-13i,0.0019075-1.5742e-13i,0.00052968-3.6649e-14i,0.00013867-7.4899e-15i,3.4441e-05-1.1338e-15i,-8.9108e-06-1.7592e-05i,-7.3023e-06-1.446e-05i,-4.1612e-06-8.2637e-06i,-1.9051e-06-3.7937e-06i,-7.4326e-07-1.4842e-06i,-2.551e-07-5.1088e-07i,-7.8527e-08-1.5775e-07i,-2.1948e-08-4.424e-08i,-5.6114e-09-1.1356e-08i,-1.3216e-09-2.6871e-09i,-2.7141e-10-5.5476e-10i
-0.38719,0.7346-6.4508e-11i,0.57696-5.5534e-11i,0.32042-3.2772e-11i,0.14529-1.5306e-11i,0.057057-5.994e-12i,0.020041-2.0283e-12i,0.0064258-6.0294e-13i,0.0019075-1.5865e-13i,0.00052968-3.6931e-14i,0.00013867-7.5468e-15i,3.4441e-05-1.1422e-15i,-8.9635e-06-1.7654e-05i,-7.3454e-06-1.4511e-05i,-4.1857e-06-8.2923e-06i,-1.9162e-06-3.8068e-06i,-7.4761e-07-1.4893e-06i,-2.5659e-07-5.1261e-07i,-7.8985e-08-1.5828e-07i,-2.2075e-08-4.4389e-08i,-5.6438e-09-1.1394e-08i,-1.3292e-09-2.696e-09i,-2.7296e-10-5.5657e-10i
-0.38703,0.7346-6.5029e-11i,0.57696-5.598e-11i,0.32042-3.3034e-11i,0.14529-1.5428e-11i,0.057057-6.0414e-12i,0.020041-2.0443e-12i,0.0064258-6.0766e-13i,0.0019075-1.5988e-13i,0.00052968-3.7216e-14i,0.00013867-7.6041e-15i,3.4441e-05-1.1507e-15i,-9.0165e-06-1.7716e-05i,-7.3887e-06-1.4561e-05i,-4.2103e-06-8.321e-06i,-1.9275e-06-3.8199e-06i,-7.5199e-07-1.4944e-06i,-2.5809e-07-5.1436e-07i,-7.9444e-08-1.5882e-07i,-2.2203e-08-4.4538e-08i,-5.6764e-09-1.1432e-08i,-1.3368e-09-2.7049e-09i,-2.7453e-10-5.5838e-10i
